Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,50,Cyprus,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,1,,Official data
TM,Detailed trade matrix,50,Cyprus,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,2,,Official data
TM,Detailed trade matrix,50,Cyprus,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,50,Cyprus,237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,87,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,10,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,1,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,2,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,6,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,42,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,87,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,33,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,43,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,9,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,9,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,33,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,10,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,70,,Official data
TM,Detailed trade matrix,73,Georgia,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,70,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,10,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,85,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,56,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,657,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,423,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,541,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,432,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,440,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,100,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,258,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,217,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,403,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,634,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,11,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,63,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,547,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,864,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,810,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,10,,Official data
TM,Detailed trade matrix,73,Georgia,52,Azerbaijan,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,115,Cambodia,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,50,Cyprus,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,50,Cyprus,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,23,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,5,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,14,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,1,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,1,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,4,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,66,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,10,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,22,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,4,,Official data
TM,Detailed trade matrix,73,Georgia,102,Iran (Islamic Republic of),5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,22,,Official data
TM,Detailed trade matrix,73,Georgia,103,Iraq,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,8,,Official data
TM,Detailed trade matrix,73,Georgia,103,Iraq,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,19,,Official data
TM,Detailed trade matrix,73,Georgia,103,Iraq,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,43,,Official data
TM,Detailed trade matrix,73,Georgia,103,Iraq,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,68,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,1,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,17,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,53,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,149,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,181,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,64,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,35,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,6,,Official data
TM,Detailed trade matrix,73,Georgia,108,Kazakhstan,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,1,,Official data
TM,Detailed trade matrix,73,Georgia,131,Malaysia,5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,179,Qatar,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,3,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,1,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,2,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,9,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,89,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,83,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,143,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,369,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,1036,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,1170,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,1907,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,1735,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,2550,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,2629,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,2943,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,7,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,44,,Official data
TM,Detailed trade matrix,73,Georgia,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,47,,Official data
TM,Detailed trade matrix,73,Georgia,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,2,,Official data
TM,Detailed trade matrix,73,Georgia,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,2,,Official data
TM,Detailed trade matrix,73,Georgia,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,20,,Official data
TM,Detailed trade matrix,73,Georgia,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,73,Georgia,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,20,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1986,1986,tonnes,6153,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1987,1987,tonnes,2255,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,1019,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,863,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,419,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,78,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,425,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,297,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,498,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,781,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,227,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,264,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,101,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,245,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,827,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,1801,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,1258,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,3293,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,1583,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,653,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,579,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,840,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,1014,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,118,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",1987,1987,tonnes,3,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,6,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,3,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,9,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,0,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,1,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,1,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,2,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,2,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,8,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,0,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,0,,Official data
TM,Detailed trade matrix,100,India,2,Afghanistan,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,100,India,1,Armenia,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1986,1986,tonnes,114,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1987,1987,tonnes,741,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,392,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,498,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,450,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,651,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,536,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,1046,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,956,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,755,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,101062,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,817,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,442,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,328,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,471,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,315,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,540,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,829,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,679,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,716,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,598,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,1020,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,1939,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,2079,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,1811,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,1111,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,2146,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,1385,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,958,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,854,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,999,,Official data
TM,Detailed trade matrix,100,India,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,1850,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,2,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,18,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,438,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1986,1986,tonnes,175,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1987,1987,tonnes,860,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,759,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,483,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,568,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,1549,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,1270,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,1296,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,4561,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,5387,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,7489,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,7006,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,1299,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,2986,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,14130,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,36210,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,9190,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,8508,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,2771,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,6452,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,5228,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,8160,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,10744,,Official data
TM,Detailed trade matrix,100,India,16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,9575,,Official data
